-0.58294,-0.035455,0.58962,1
0.9818,0.56627,0.44964,1
-0.3572,0.054935,0.54913,1
0.30924,0.66496,0.65519,1
-0.33368,0.31494,0.68048,1
-0.25756,0.36093,0.60314,1
0.45769,0.93796,0.67479,1
0.88734,0.10797,0.37552,1
0.59049,-0.0064866,0.38177,1
-0.33376,-0.40443,0.45919,1
-0.9843,0.23971,0.84159,1
-0.6119,-0.51065,0.56013,2
-0.72808,0.27245,0.26167,2
-0.44015,0.5224,0.33307,2
-0.70693,0.87936,0.11504,2
-0.51152,0.19127,0.41067,2
-0.058363,-0.5232,0.68151,2
-0.86414,-0.82566,0.49483,2
-0.066122,0.94045,0.21258,2
-0.55982,0.85445,0.12905,2
0.52804,0.12911,0.55083,2
0.26383,-0.94317,0.73601,2
0.43758,0.79269,0.39751,2
0.2365,-0.037975,0.5408,2
0.35322,-0.0084482,0.62139,2
0.69137,-0.99775,0.92248,2
0.10285,0.055663,0.50179,2
0.27511,-0.51982,0.67801,2
-0.011946,0.25619,0.41587,2
-0.70332,0.32735,0.23275,2
0.62813,0.33104,0.58977,2
-0.74869,0.84698,0.20413,2
-0.81461,-0.89787,0.64232,2
0.18148,0.42825,0.43875,2
0.82936,0.45976,0.56283,2
0.29358,0.72036,0.34167,2
-0.93936,-0.078702,0.36274,2
-0.63179,0.70376,0.25075,2
0.22226,-0.53452,0.68432,2
0.045571,-0.35327,0.63899,2
0.12792,0.49811,0.57365,1
-0.40717,-0.072447,0.62399,1
-0.6103,-0.98721,0.41931,1
0.46265,-0.49644,0.23188,1
-0.5898,-0.16141,0.5448,1
0.74567,-0.37493,0.23825,1
-0.19973,0.96749,0.74393,1
0.55012,-0.57256,0.2823,1
0.032208,0.27577,0.5572,1
0.6881,0.60844,0.52294,1
0.75888,-0.88574,0.083863,1
-0.98542,-0.90617,0.48902,1
0.091544,-0.86731,0.2578,1
0.88375,0.87347,0.52708,1
-0.95181,0.65989,0.90621,1
0.70638,-0.50116,0.15813,1
-0.12417,-0.66925,0.30573,1
-0.49696,-0.69559,0.43992,1
0.10529,-0.54052,0.36549,1
0.37905,-0.27552,0.38673,1
0.72069,0.65363,0.54432,1
-0.24237,-0.9896,0.32925,1
-0.15639,0.62593,0.70706,1
-0.73765,-0.98538,0.40649,1
0.41173,-0.2918,0.34091,1
0.9583,0.85234,0.4901,1
0.34184,-0.45446,0.31994,1
-0.36264,-0.55971,0.4793,1
-0.13693,0.68863,0.67909,1
0.44601,0.93764,0.60289,1
0.30107,-0.028649,0.3967,1
0.22316,-0.80347,0.68192,2
-0.8379,0.023552,0.37839,2
-0.32419,0.94254,0.18846,2
-0.12912,-0.48445,0.53847,2
0.26502,-0.22341,0.58056,2
0.36907,0.92201,0.2717,2
0.80833,0.93075,0.39271,2
0.1321,-0.84736,0.71233,2
-0.35604,-0.83519,0.67368,2
0.61749,-0.59809,0.82372,2
0.73874,0.79423,0.42064,2
0.6544,-0.67286,0.82714,2
-0.72025,-0.57772,0.53322,2
0.04424,0.55736,0.33885,2
-0.6298,0.49182,0.24323,2
-0.56111,-0.63483,0.52498,2
0.65824,-0.36719,0.69785,2
-0.795,0.085201,0.32336,2
-0.91744,-0.86484,0.58356,2
0.69755,0.0097632,0.65107,2
0.8515,-0.16949,0.71957,2
0.76512,0.59663,0.42818,2
-0.55261,0.37244,0.26356,2
0.79459,-0.15243,0.72371,2
0.072962,-0.81643,0.72287,2
0.74872,0.47619,0.48085,2
-0.12292,-0.62455,0.6693,2
0.26693,0.5323,0.36132,2
0.20428,-0.79874,0.79967,2
-0.72466,-0.89368,0.47593,1
-0.45447,-0.15864,0.5677,1
-0.48881,-0.68619,0.49091,1
-0.12903,0.34947,0.57995,1
0.46563,0.71661,0.56122,1
0.42736,0.01589,0.4644,1
-0.95101,-0.33027,0.62985,1
0.75549,-0.6168,0.22706,1
0.63823,0.12052,0.4184,1
-0.69476,0.078784,0.67396,1
-0.95034,0.47203,0.89667,1
-0.55403,-0.34359,0.53221,1
0.37264,0.64137,0.598,1
0.14575,-0.6012,0.29306,1
-0.36995,0.33783,0.71784,1
-0.84193,0.7826,0.82975,1
0.74124,-0.21874,0.26511,1
-0.59598,0.75537,0.80933,1
-0.94727,0.13764,0.7543,1
0.17219,0.054555,0.51457,1
0.21121,0.62901,0.58966,1
0.87992,0.54689,0.4144,1
0.60302,-0.14779,0.3333,1
-0.54531,0.49562,0.74161,1
-0.25643,0.30513,0.66703,1
-0.83814,-0.89543,0.52245,1
0.40853,-0.82526,0.15997,1
-0.43838,-0.47077,0.51323,1
0.97176,0.021352,0.22605,1
0.40515,0.60906,0.59313,1
0.78185,-0.73372,0.081067,1
-0.048637,-0.87275,0.66511,2
-0.22848,-0.29111,0.5092,2
-0.72227,-0.58389,0.52289,2
-0.62938,0.17341,0.29858,2
0.83635,-0.34134,0.73583,2
0.53748,-0.88606,0.79757,2
-0.73924,-0.77195,0.54872,2
0.78599,-0.19587,0.71727,2
-0.3771,-0.52062,0.51008,2
0.95523,0.36325,0.61944,2
-0.10638,0.27721,0.40227,2
0.60637,0.8745,0.32558,2
0.9463,0.97651,0.38156,2
0.94289,0.49794,0.56537,2
-0.34157,0.37264,0.29481,2
0.89048,-0.45506,0.74406,2
0.1981,-0.69772,0.69451,2
0.27736,-0.55851,0.66228,2
0.062155,0.86983,0.27413,2
0.36422,0.86923,0.39872,2
0.5805,-0.57858,0.80667,2
-0.97725,-0.80424,0.53021,2
-0.8485,0.41269,0.22495,2
-0.058834,-0.27601,0.61911,2
-0.55294,-0.95749,0.70084,2
0.50929,-0.29708,0.64366,2
-0.30806,0.9599,0.21908,2
0.33473,0.87026,0.39723,2
0.96795,-0.38844,0.80588,2
-0.0075698,0.48936,0.56453,1
0.40928,-0.92093,0.15112,1
0.18464,-0.9821,0.22227,1
-0.70626,-0.79769,0.5092,1
0.71763,-0.41491,0.23463,1
0.29761,0.21424,0.4681,1
-0.81138,1,0.94464,1
0.0055632,0.88716,0.71876,1
-0.16643,0.987,0.76539,1
0.085027,-0.66379,0.35754,1
0.81683,-0.88423,0.1499,1
0.35083,0.93961,0.62789,1
-0.65078,-0.71571,0.41407,1
0.70679,0.90624,0.53341,1
-0.31255,0.63004,0.68164,1
-0.91158,-0.066414,0.70741,1
-0.80111,-0.68219,0.55341,1
0.028888,-0.11876,0.40121,1
-0.19192,-0.82328,0.33745,1
-0.80755,-0.30756,0.57669,1
-0.84089,0.57383,0.885,1
-0.26541,0.083519,0.60418,1
-0.96782,-0.74973,0.57575,1
0.35831,-0.87222,0.22477,1
-0.86689,0.096767,0.67759,1
0.42093,-0.17424,0.36134,1
-0.30037,0.3921,0.69186,1
-0.89568,0.12477,0.76438,1
-0.37151,0.20545,0.65777,1
0.54288,0.42331,0.5223,1
-0.71711,-0.0096387,0.67712,1
-0.90147,-0.25684,0.43369,2
0.15263,-0.24314,0.5802,2
0.66066,-0.51404,0.72682,2
-0.75386,0.62832,0.16997,2
-0.018963,-0.22289,0.53821,2
0.3823,-0.58447,0.748,2
-0.31286,0.42923,0.3867,2
-0.89539,0.35921,0.30487,2
0.14276,-0.78724,0.77753,2
0.3666,0.035994,0.56818,2
1,-0.16733,0.69566,2
-0.32902,0.081636,0.47468,2
-0.089187,-0.62164,0.675,2
0.98005,0.065326,0.64762,2
-0.20212,-0.83377,0.71141,2
-1,0.15642,0.26212,2
0.9889,0.74784,0.54934,2
-0.48767,-0.24745,0.46968,2
0.012932,-0.7783,0.73126,2
0.66515,0.98558,0.4253,2
-0.73895,-0.42353,0.44559,2
-0.47747,-0.16721,0.44298,2
-0.035596,0.64914,0.3526,2
-0.013599,-0.49993,0.63894,2
-0.97103,0.1894,0.3176,2
0.5363,-0.18788,0.58369,2
-0.89311,0.92147,0.083586,2
-0.81752,0.25486,0.27812,2
-0.73723,-0.53417,0.50897,2
0.8616,0.07634,0.36242,1
0.643,-0.3721,0.27628,1
0.71899,0.46472,0.40592,1
-0.034173,0.060582,0.5574,1
0.57553,-0.99522,0.062211,1
-0.65112,-0.1573,0.55909,1
-0.85083,0.35535,0.82639,1
-0.74766,-0.51682,0.53871,1
-0.05545,-0.12073,0.42888,1
0.39147,0.41365,0.47675,1
-0.82435,0.71776,0.86112,1
-0.79949,0.18834,0.73386,1
0.85713,0.94137,0.58947,1
-0.67273,-0.22724,0.54753,1
0.86852,0.65427,0.46492,1
-0.0084262,0.67891,0.68148,1
0.86893,0.46451,0.48072,1
0.417,0.35476,0.44781,1
0.13773,-0.5543,0.35523,1
-0.47635,0.44804,0.7624,1
-0.2938,-0.57077,0.4655,1
0.18271,-0.72262,0.25029,1
0.56326,-0.099656,0.39454,1
-0.80343,-0.90713,0.45179,1
0.70966,-0.93356,0.14936,1
0.33179,-0.19619,0.35532,1
-0.077935,-0.30279,0.40383,1
-0.80227,-0.004415,0.74588,1
0.87003,0.34736,0.37412,1
0.6479,-0.4029,0.25714,1
0.28419,0.96281,0.62822,1
0.46828,-0.94936,0.84596,2
0.80328,-0.84964,0.88075,2
-0.67251,-0.15509,0.41616,2
0.40638,0.44183,0.43627,2
0.034434,-0.23838,0.59131,2
0.95245,-0.93166,0.90031,2
0.56061,-0.67943,0.73053,2
0.33871,-0.82454,0.77601,2
-0.079711,0.57217,0.28646,2
-0.8869,-0.24658,0.40855,2
-0.90544,0.15452,0.31589,2
-0.68189,-0.60877,0.59766,2
-0.67395,0.8279,0.14606,2
-0.027777,0.064273,0.44837,2
0.6111,0.67347,0.4619,2
-0.72971,-0.17274,0.37884,2
-0.13694,0.45134,0.41434,2
-0.76258,-0.73614,0.49639,2
-0.025045,0.37631,0.4584,2
-0.62596,-0.99386,0.65415,2
0.8689,0.26621,0.57534,2
0.75046,0.14783,0.6203,2
0.32343,-0.6342,0.66608,2
-0.61581,-0.068025,0.45061,2
-0.32145,-0.54762,0.55018,2
-0.60272,0.58722,0.27239,2
0.78633,-0.60991,0.81017,2
0.13425,0.55671,0.37072,2
0.073654,0.041455,0.46657,2
0.2104,0.50209,0.53196,1
0.66954,0.38339,0.43667,1
0.1304,-0.17079,0.38386,1
0.17911,-0.22073,0.36214,1
-0.26145,0.70846,0.68632,1
0.75653,-0.10106,0.298,1
0.91335,0.0072403,0.31943,1
0.74016,0.67045,0.45446,1
0.13104,-0.60448,0.34413,1
0.81442,-0.50786,0.16011,1
-0.95247,-0.2668,0.71285,1
-0.88443,-0.18749,0.7016,1
-0.86445,-0.52829,0.50241,1
-0.38876,-0.76256,0.38405,1
-0.95122,-0.6203,0.56765,1
-0.8966,0.05005,0.77767,1
-0.38007,0.36978,0.62579,1
0.32227,0.2939,0.45914,1
0.84748,0.93737,0.5355,1
-0.24902,0.55033,0.71759,1
-0.72464,0.65681,0.8426,1
-0.97356,0.68803,0.90699,1
0.54627,-0.90363,0.097369,1
0.064417,-0.074422,0.41221,1
0.83453,0.47231,0.42748,1
0.88563,-0.3641,0.20457,1
-0.053193,-0.88404,0.27348,1
0.47673,-0.1383,0.35345,1
0.56375,0.80024,0.62704,1
0.22302,-0.08748,0.43153,1
-0.54986,0.63217,0.7747,1
0.42293,-0.029955,0.55209,2
-0.85791,0.37578,0.24789,2
-0.52891,-0.96434,0.6837,2
0.10497,0.77959,0.36251,2
0.98171,0.7752,0.54044,2
-0.79103,0.16565,0.27142,2
-0.16454,-0.39463,0.629,2
0.8585,0.22973,0.62967,2
0.71273,0.28216,0.50336,2
-0.09691,-0.1341,0.55358,2
-0.92487,0.90167,0.12667,2
0.11201,-0.88113,0.79622,2
-0.40847,0.0052509,0.44155,2
0.74656,-0.13386,0.60663,2
-0.049903,0.7045,0.33918,2
0.88424,-0.83742,0.83102,2
0.79013,0.055641,0.65031,2
-0.26501,0.46452,0.37304,2
-0.0006921,0.85266,0.24278,2
-0.0014349,-0.11264,0.48909,2
-0.022981,-0.79523,0.68793,2
-0.21081,0.87653,0.22986,2
-0.30277,0.77919,0.22585,2
-0.7871,-0.55404,0.50881,2
0.66469,0.0047931,0.60263,2
0.040806,0.77952,0.29399,2
-0.32659,-0.85113,0.64889,2
-0.4424,-0.94477,0.62646,2
0.60043,-0.2618,0.61747,2
-0.16663,0.39058,0.6797,1
-0.089627,-0.94774,0.26429,1
-0.3384,-0.23217,0.51895,1
-0.86147,-0.74693,0.54461,1
0.52481,-0.88444,0.1535,1
0.7725,0.16747,0.35238,1
0.70068,0.23147,0.42662,1
0.64148,-0.028084,0.40918,1
0.456,0.07937,0.35711,1
-0.53818,0.44687,0.74727,1
-0.18341,0.56307,0.69234,1
0.56865,-0.73184,0.17732,1
-0.59049,0.39691,0.76302,1
-0.13078,0.77606,0.73733,1
0.90268,0.65882,0.41352,1
-0.78525,-0.95831,0.47763,1
-0.14425,0.98239,0.82538,1
0.28943,-0.44781,0.33041,1
0.35003,-0.58453,0.29016,1
0.12371,-0.72407,0.26315,1
-0.017227,0.31045,0.57614,1
-0.16813,-0.42076,0.39254,1
0.67104,0.35539,0.50137,1
0.24375,0.023975,0.45697,1
-0.34196,-0.84765,0.33694,1
0.047306,0.66407,0.67137,1
0.93517,0.26298,0.39256,1
0.89081,-0.46397,0.12454,1
0.68455,0.46407,0.41082,1
0.031604,0.16566,0.59573,1
0.50379,0.22817,0.4317,1
-0.73242,0.20836,0.31873,2
-0.70585,-0.69641,0.58993,2
-0.10549,-0.023793,0.54156,2
-0.1001,0.67358,0.33852,2
-0.46742,-0.52876,0.59815,2
0.58203,0.082788,0.57465,2
-0.064918,-0.75502,0.61909,2
0.16217,0.63496,0.3928,2
-0.16356,0.53406,0.36189,2
-0.93116,-0.16727,0.38951,2
0.78463,0.75926,0.40184,2
0.20013,-0.99345,0.76349,2
-0.92771,0.55649,0.24616,2
-0.23034,-0.039839,0.42394,2
-0.20572,-0.71007,0.60427,2
0.90331,0.55205,0.47649,2
-0.9681,0.023805,0.29022,2
-0.14612,-0.75995,0.66826,2
0.24066,0.75763,0.40135,2
0.68389,0.017645,0.60158,2
-0.13257,-0.42594,0.62622,2
0.92103,0.62519,0.4865,2
-0.81526,0.52686,0.20191,2
0.040207,-0.67883,0.63425,2
-0.71257,-0.70072,0.52869,2
-0.6445,-0.45371,0.55606,2
-0.62889,-0.53084,0.4658,2
-0.57968,0.25806,0.39408,2
0.38257,0.64245,0.3802,2
-0.71259,0.22606,0.77814,1
-0.77588,-0.79609,0.43756,1
0.077939,-0.24105,0.39447,1
-0.89424,-0.38595,0.64683,1
-0.759,0.51187,0.8502,1
-0.09029,0.41857,0.67976,1
-0.65235,-0.51039,0.5652,1
-0.012316,0.66538,0.63073,1
-0.1691,-0.84917,0.27995,1
-0.96596,-0.91598,0.529,1
0.64185,-0.95041,0.15653,1
0.19394,-0.0026275,0.4838,1
0.34948,0.043369,0.47873,1
0.80779,0.52101,0.39311,1
-0.80806,0.031434,0.63853,1
0.72238,0.37457,0.41797,1
0.68083,0.99421,0.5713,1
-0.078019,-0.80247,0.34159,1
-0.6078,-0.62211,0.52703,1
0.80244,-0.46566,0.18559,1
0.95612,0.46133,0.41324,1
-0.45843,-0.02312,0.65426,1
-0.7284,0.61837,0.80607,1
-0.73561,-0.99675,0.37309,1
0.33767,0.53284,0.54625,1
0.2218,0.51909,0.5623,1
-0.48731,0.076845,0.60765,1
0.29546,0.40165,0.57404,1
-0.33898,0.2114,0.62373,1
0.90164,0.12004,0.2906,1
-0.79628,-0.98364,0.4305,1
0.45462,0.35635,0.46779,2
-0.92486,-0.30015,0.47464,2
0.54757,0.043525,0.53206,2
-0.88875,-0.23544,0.41122,2
0.95825,0.33436,0.54006,2
0.40059,-0.12392,0.61158,2
0.12478,0.40082,0.37009,2
0.73825,0.32326,0.57923,2
0.52232,0.85614,0.34572,2
-0.52109,-0.099426,0.44031,2
0.17483,0.26371,0.41237,2
0.46581,0.018361,0.57354,2
-0.14126,-0.44877,0.61471,2
-0.47092,0.37179,0.27112,2
0.1266,-0.52825,0.68844,2
0.33148,0.316,0.47648,2
-0.35976,0.60707,0.26101,2
-0.50606,0.14142,0.31727,2
0.0022079,0.2085,0.49574,2
-0.58092,0.15233,0.42083,2
-0.26607,0.52077,0.35436,2
0.96241,-0.38405,0.74675,2
-0.45337,-0.81029,0.62865,2
0.59305,0.3217,0.5638,2
0.17429,-0.7561,0.76784,2
0.84932,0.51469,0.5488,2
0.27391,0.65769,0.33197,2
0.3509,-0.10865,0.54616,2
0.58163,-0.13391,0.59856,2
-0.32365,0.56526,0.65905,1
-0.056534,-0.5928,0.37719,1
0.21216,-0.29676,0.38713,1
0.4105,-0.79816,0.22106,1
-0.52845,0.35734,0.72772,1
-0.76461,0.90086,0.89339,1
-0.12053,-0.27945,0.49155,1
-0.3169,-0.017295,0.51046,1
0.84994,-0.7584,0.056245,1
0.33762,0.49047,0.57612,1
0.8262,0.071052,0.38683,1
-0.3282,-0.69453,0.43046,1
-0.20431,0.081973,0.51585,1
0.93762,-0.36138,0.20081,1
0.66915,-0.41733,0.2906,1
-0.77088,0.5942,0.86266,1
-0.39085,0.66417,0.78075,1
-0.66873,-0.80464,0.39563,1
0.45933,-0.68457,0.21528,1
0.31442,0.32332,0.53813,1
-0.96923,-0.31679,0.6684,1
0.01295,-0.1888,0.40239,1
0.20693,0.65779,0.67252,1
-0.25675,-0.14173,0.55756,1
0.65462,0.65636,0.56764,1
0.76999,-0.25924,0.22453,1
-0.42283,-0.36978,0.54338,1
0.18336,0.90731,0.7432,1
-0.96996,-0.030758,0.70584,1
-0.87042,0.13088,0.68804,1
0.58948,0.66224,0.57479,1
0.27912,-0.65859,0.70161,2
0.027875,0.97337,0.22602,2
-0.68192,-0.41713,0.53814,2
-0.51614,-0.59623,0.50404,2
0.30494,0.87763,0.34051,2
-0.70651,-0.92868,0.63528,2
-0.63675,0.24616,0.27362,2
0.9494,-0.30717,0.80925,2
-0.60469,-0.62907,0.54077,2
0.54791,0.92591,0.31479,2
0.34774,0.54015,0.39975,2
-0.53019,0.25304,0.307,2
0.36495,0.38744,0.52351,2
0.04162,0.62242,0.38018,2
-0.32986,-0.67365,0.64796,2
-0.91342,-0.93006,0.58398,2
0.99797,0.50252,0.53017,2
0.78572,0.45381,0.56983,2
0.20104,0.3702,0.39611,2
0.71843,-0.35877,0.73277,2
-0.32723,-0.61853,0.64868,2
-0.15539,0.73924,0.32266,2
-0.3083,0.044143,0.40442,2
-0.49293,0.23422,0.36836,2
0.60271,0.3439,0.54408,2
0.051093,0.50831,0.35498,2
-0.61563,-0.40215,0.51818,2
-0.2006,-0.57749,0.65592,2
0.85185,0.16937,0.63841,2
0.41643,0.71819,0.61931,1
0.34075,-0.53192,0.24258,1
-0.10253,0.71861,0.66209,1
0.085935,0.83202,0.69937,1
0.06689,-0.94297,0.27658,1
0.45578,-0.53573,0.2535,1
-0.10948,0.013302,0.47244,1
-0.22562,-0.93843,0.29947,1
-0.0017571,-0.24606,0.43126,1
-0.64006,-0.64064,0.42937,1
0.20633,0.37518,0.51881,1
0.30403,-0.40318,0.32326,1
0.50445,-0.77769,0.22555,1
-0.94772,0.4875,0.79733,1
0.55565,-0.86338,0.12171,1
0.2697,-0.54533,0.2773,1
0.1942,0.25485,0.48373,1
-0.85834,0.46383,0.85892,1
-0.5438,-0.79948,0.38975,1
0.055778,0.50691,0.57652,1
0.86535,-0.24907,0.24628,1
-0.2773,-0.83978,0.29334,1
0.077006,-0.81729,0.23749,1
-0.18742,0.0090933,0.59885,1
0.89228,0.38558,0.35872,1
0.46589,0.017617,0.42507,1
-0.36815,-0.063264,0.51953,1
-0.040239,-0.18602,0.48375,1
0.07802,0.26633,0.50448,1
0.64497,0.17187,0.37196,1
0.4989,-0.68532,0.23975,1
-0.08137,0.96565,0.25084,2
0.55575,0.2322,0.51768,2
0.81577,0.85146,0.45988,2
0.98965,0.92661,0.47202,2
-0.62363,0.17045,0.29096,2
-0.12678,-0.43442,0.58987,2
-0.6155,-0.37026,0.52828,2
0.19172,-0.81445,0.71248,2
-0.8386,-0.51741,0.46217,2
-0.35449,-0.49288,0.61561,2
0.92244,0.33012,0.5911,2
-0.064437,0.12028,0.44145,2
-0.6748,-0.0026769,0.35286,2
-0.6624,0.75745,0.24695,2
-0.040631,-0.35189,0.52536,2
0.26216,-0.27614,0.59835,2
0.54785,-0.57394,0.68893,2
0.71689,0.74065,0.50136,2
-0.021981,-0.61107,0.68851,2
0.47296,-0.03636,0.53298,2
-0.50755,-0.23937,0.46006,2
-0.87831,0.72385,0.20811,2
0.91835,0.44414,0.55222,2
-0.20943,0.20526,0.45352,2
-0.2578,-0.48806,0.54347,2
0.49328,0.16976,0.5559,2
-0.0607,-0.62196,0.59705,2
0.84382,0.73448,0.50716,2
-0.73938,-0.36622,0.48756,2
0.75798,0.60932,0.44168,1
0.22876,-0.6859,0.32967,1
-0.50933,0.40515,0.71864,1
0.38898,0.17197,0.46798,1
0.44899,-0.74286,0.24074,1
-0.86085,0.94488,0.8913,1
0.46829,-0.22809,0.30767,1
0.58321,-0.085686,0.32934,1
0.86675,0.83598,0.48485,1
0.14835,-0.74094,0.29429,1
0.4821,-0.83034,0.14795,1
0.91822,-0.033577,0.29758,1
0.85754,0.5072,0.47214,1
-0.29731,0.68496,0.77316,1
0.37842,-0.82788,0.14783,1
-0.35255,0.053566,0.58961,1
-0.29876,0.34341,0.65087,1
-0.28346,-0.9746,0.29132,1
-0.79312,-0.55753,0.58406,1
0.45278,0.22459,0.39169,1
0.8333,-0.43593,0.16784,1
-0.66122,-0.35127,0.50608,1
0.72869,-0.45607,0.22067,1
-0.57852,0.19846,0.65829,1
-0.10012,-0.76329,0.37876,1
0.12391,-0.61245,0.31087,1
-0.83622,-0.32914,0.61524,1
0.78875,0.47806,0.447,1
0.26012,0.55608,0.58036,1
0.010604,-0.9728,0.21785,1
-0.083869,0.33757,0.55864,1
-0.9777,-0.059411,0.29234,2
-0.51673,-0.69162,0.58539,2
0.19627,0.66878,0.31918,2
-0.948,-0.86519,0.51745,2
-0.71142,-0.90182,0.54556,2
-0.11916,-0.56461,0.57254,2
0.45536,-0.75216,0.76983,2
-0.80101,0.57464,0.21863,2
-0.79567,0.51513,0.16943,2
-0.73713,0.32767,0.24098,2
-0.023512,-0.90962,0.7409,2
0.82236,-0.44975,0.80436,2
0.55236,-0.92432,0.8733,2
-0.31962,-0.99735,0.73862,2
-0.46631,0.49719,0.30899,2
0.68254,-0.55549,0.80613,2
-0.42228,0.60842,0.21241,2
0.97141,-0.2253,0.74691,2
0.90647,-0.046297,0.62498,2
-0.66012,0.15593,0.34355,2
0.64274,-0.74692,0.7718,2
-0.28612,-0.37221,0.50018,2
-0.83288,0.99108,0.14044,2
-0.73951,0.65026,0.15698,2
-0.097209,0.5858,0.34437,2
-0.24763,-0.35602,0.5172,2
-0.62476,0.71046,0.17852,2
0.48026,0.51358,0.49144,2
-0.72043,0.40198,0.33111,2
