-0.65329,-0.14437,0.95485,0.81487,2
0.084705,0.022315,-0.82801,0.34894,2
0.28359,0.64824,0.48387,0.67034,2
-0.044542,-0.25908,0.53637,0.58168,2
0.72919,-0.86556,-0.64091,0.11888,2
-0.39141,0.4415,-0.53196,0.43359,1
0.73769,0.44921,-0.44877,0.34036,2
-0.55695,0.96333,0.13321,0.81291,2
0.5594,0.32864,0.2353,0.49285,2
0.97487,-0.05395,0.4881,0.41176,2
-0.82176,0.96684,0.082194,0.84032,2
0.55779,-0.019318,0.79123,0.5499,2
0.93196,0.44969,0.60746,0.62581,1
-0.32409,-0.1228,-0.028523,0.47913,1
0.72755,0.9299,-0.3069,0.43746,2
-0.088115,-0.20413,-0.59993,0.53651,1
-0.27136,0.6992,-0.4567,0.45784,1
-0.8358,0.34067,0.82442,0.34049,1
0.77881,0.49228,0.3421,0.6177,1
0.13001,-0.63514,0.22723,0.53556,1
0.34245,-0.092859,-1,0.22898,2
-0.17495,-0.50715,-0.93761,0.28107,2
0.38815,0.44405,0.26586,0.55964,2
0.18519,0.38421,0.58814,0.48616,1
0.08909,0.3935,0.93854,0.47111,1
-0.12826,-0.36135,-0.48088,0.52567,1
0.76489,0.85096,0.87312,0.54881,1
0.30471,-0.13462,-0.2754,0.36187,2
-0.32272,0.48079,0.69514,0.4275,1
0.97017,-0.83891,-0.97635,0.69389,1
-0.36542,0.8479,0.97072,0.3739,1
-0.95474,-0.43561,-0.10528,0.36904,1
0.45294,0.80852,0.48751,0.54216,1
0.084587,0.92031,-0.3645,0.49326,1
-0.68568,-0.11934,-0.57528,0.4125,1
0.47221,-0.13487,0.95462,0.59133,2
-0.6241,0.59798,-0.30606,0.66724,2
-0.80885,0.6075,0.1657,0.81168,2
0.50203,-0.66575,-0.38501,0.62729,1
0.44162,-0.15886,-0.87555,0.60484,1
-0.60188,0.87254,0.64443,0.87755,2
0.14161,-0.66757,0.92639,0.57619,2
0.26628,0.28098,-0.53973,0.37366,2
-0.40206,-0.95747,-0.40427,0.48056,1
0.17494,0.73696,-0.50128,0.4764,2
-0.89602,-0.38784,0.21542,0.3537,1
-0.46947,0.2026,-0.3608,0.53503,2
-0.40672,-0.93713,0.30698,0.45342,1
-0.4135,0.16066,0.54045,0.41297,1
-0.73958,-0.10682,-0.68428,0.4745,2
0.51633,-0.4399,-0.70934,0.21349,2
-0.49042,-0.60504,0.12664,0.53842,2
0.29883,0.61798,-0.10766,0.54494,1
0.51985,0.064748,0.79294,0.58128,2
-0.67529,-0.92614,-0.39949,0.43659,1
0.65643,-0.53896,-0.13605,0.26857,2
0.078197,-0.0065167,0.37214,0.55799,2
0.3196,0.38358,-0.5301,0.55377,1
0.74889,-0.14347,0.55517,0.46284,2
-0.79906,-0.048926,-0.61476,0.53274,2
0.099727,-0.36396,-0.94853,0.55115,1
-0.5959,0.20832,-0.46992,0.42557,1
0.49187,0.76371,-0.91131,0.61387,1
-0.47812,0.18585,0.39054,0.41397,1
-0.33979,0.013784,0.27261,0.43082,1
0.94808,0.75593,-0.53788,0.31972,2
-0.0089051,0.40974,0.80553,0.71565,2
-0.2037,0.043684,0.45462,0.47456,1
0.069478,-0.38733,-0.7362,0.53415,1
-0.56437,-0.89422,-0.72576,0.46936,1
0.3287,-0.58761,0.58152,0.47583,2
0.10102,0.048424,0.26997,0.50669,1
-0.65547,-0.24666,-0.34767,0.50389,2
0.097409,-0.37061,-0.044011,0.55449,1
0.17958,-0.89569,0.82086,0.48534,2
-0.92038,-0.41506,-0.56223,0.38321,1
0.73321,-0.28103,-0.42931,0.645,1
-0.79073,0.29936,0.31547,0.34797,1
0.67637,-0.60751,0.94891,0.46916,2
0.33101,-0.82845,0.99874,0.53492,2
-0.57444,0.94408,0.90424,0.94783,2
-0.13751,0.92222,-0.13714,0.46099,1
0.85621,-0.95332,0.4213,0.66319,1
0.07209,-0.16662,0.26795,0.52499,1
0.66301,0.019079,0.28184,0.44878,2
-0.61805,0.039825,0.84756,0.39789,1
0.12204,0.78863,-0.49174,0.53263,2
-0.41892,-0.9247,0.86352,0.63316,2
0.070453,-0.28081,-0.33236,0.5504,1
0.96091,-0.8297,-0.90607,0,2
0.62865,0.81283,0.99649,0.52802,1
-0.35359,0.15842,0.18155,0.43879,1
0.59122,-0.85575,0.72164,0.58571,1
0.19294,0.068161,-0.36052,0.40322,2
-0.59566,-0.62537,0.25592,0.56601,2
-0.98785,-1,-0.6367,0.42102,1
0.47595,0.3305,0.049084,0.55965,1
0.23905,0.16047,-0.40513,0.55293,1
0.93703,0.082014,-0.059336,0.63953,1
-0.083445,-0.20624,0.60505,0.61062,2
-0.72892,-0.42706,0.20505,0.61801,2
-0.070845,0.11914,-0.36488,0.52455,1
0.65533,0.39697,0.12289,0.60679,1
-0.36488,-0.67645,-0.3846,0.48692,1
0.14174,0.62811,0.62897,0.70347,2
-0.24471,0.17505,-0.6146,0.50268,1
0.7737,0.18776,0.39233,0.59859,1
-0.44512,0.20991,-0.29524,0.44706,1
-0.01253,-0.7842,0.44407,0.49344,2
0.28101,-0.85843,0.95629,0.52196,1
0.93577,-0.37631,0.98444,0.64135,1
0.83164,-0.10104,-0.85574,0.16007,2
-0.72827,0.21735,-0.095102,0.37291,1
-0.93426,0.39113,-0.80659,0.58506,2
0.36257,-0.46595,0.62463,0.49918,2
0.015489,0.77619,0.050564,0.48044,1
-0.85876,0.23095,0.549,0.82083,2
0.9436,-0.26587,0.55971,0.65901,1
0.098019,0.64733,0.55082,0.46783,1
0.93336,0.13016,0.39673,0.62459,1
-0.89432,-0.77983,0.53617,0.66101,2
0.89358,0.094679,-0.60651,0.23636,2
0.0493,0.48026,0.36223,0.65867,2
-0.36487,-0.86527,-0.6423,0.31759,2
-0.97045,-0.9534,0.02324,0.53739,2
0.78407,-0.011132,0.44369,0.42744,2
0.82269,-0.91235,0.26957,0.64288,1
0.16253,-0.90425,-0.35571,0.28166,2
-0.85337,-0.79807,-0.33007,0.45521,2
0.71176,-0.36255,0.73967,0.61025,1
-0.32132,-0.64237,-0.37057,0.48383,1
-0.030489,0.02505,0.57413,0.64667,2
0.33499,-0.67117,-0.72884,0.19878,2
-0.94684,0.59904,-0.15085,0.76471,2
-0.85032,0.30177,-0.15285,0.70183,2
0.35013,0.94692,0.64424,0.72234,2
0.37067,-0.55057,-0.45051,0.27826,2
0.45599,-0.49879,-0.61739,0.62882,1
-0.8704,-0.42035,-0.74954,0.46071,2
-0.67717,0.57954,0.7676,0.89865,2
-0.40603,0.24061,0.12836,0.41825,1
0.5043,-0.45822,0.25409,0.5725,1
0.4837,-0.058913,-0.31889,0.35666,2
0.42081,0.52181,0.49867,0.54358,1
-0.79102,0.77625,0.64081,0.34035,1
-0.4676,0.84415,-0.32703,0.67916,2
0.51655,0.75344,0.63799,0.55684,1
-0.065745,0.32091,-0.53659,0.47077,2
0.21822,-0.047493,-0.67055,0.32336,2
-0.88698,0.81015,0.53419,0.89503,2
-0.77042,0.30857,0.57197,0.83032,2
0.28164,-0.37088,0.56989,0.4984,2
-0.77077,-0.98854,0.057715,0.4142,1
-0.070702,-0.4199,0.19464,0.49443,1
0.56265,-0.22079,0.2914,0.40581,2
-0.33659,0.16663,0.3188,0.68272,2
-0.61084,0.55093,0.41456,0.37325,1
0.58254,0.84441,0.24647,0.58749,2
0.95694,-0.51361,0.50831,0.33587,2
-0.99797,-0.58666,0.34744,0.34907,1
0.69971,-0.44801,0.39301,0.60818,1
0.76926,-0.60793,0.47673,0.63557,1
0.31434,-0.66361,0.039517,0.55231,1
0.70223,-0.92794,-0.41693,0.65761,1
-0.06952,0.9098,0.63158,0.78997,2
-0.75985,-0.7883,-0.10619,0.52113,2
0.15276,-0.44771,0.62954,0.50463,1
-0.83988,-0.29654,0.31154,0.3799,1
0.23196,0.29701,0.30807,0.573,2
-0.26011,0.54896,0.66068,0.76384,2
-0.70434,0.066835,-0.086661,0.63352,2
0.54383,-0.84742,-0.25652,0.60651,1
-0.39901,-0.078557,0.38155,0.62598,2
0.24001,0.28415,-0.24884,0.54263,1
0.64583,0.80201,-0.77543,0.34131,2
-0.32311,0.77208,0.26154,0.43749,1
0.64904,-0.10859,-0.78458,0.62823,1
-0.9034,0.23881,0.87604,0.89963,2
-0.48524,0.41828,0.56168,0.78533,2
0.57153,-0.27685,-0.30441,0.61221,1
-0.69178,0.089754,0.73874,0.79167,2
0.78653,-0.94474,-0.17723,0.17746,2
-0.75389,0.8038,-0.51487,0.4053,1
-0.4492,0.71558,-0.20747,0.65989,2
-0.025146,-0.62417,0.27198,0.52038,1
0.42944,-0.15096,-0.5295,0.57705,1
-0.16744,-0.46561,-0.98886,0.28767,2
-0.85393,0.37379,-0.75438,0.56837,2
-0.39794,-0.026899,-0.91526,0.49027,1
-0.31881,0.34125,-0.76167,0.49484,1
-0.027697,-0.51942,-0.66715,0.54705,1
0.60903,0.26081,0.18441,0.47342,2
0.65651,-0.046745,0.78365,0.51977,2
-0.91979,-0.63068,0.27641,0.37231,1
0.55827,0.86929,-0.37082,0.46773,2
-0.17467,-0.088532,0.19757,0.57102,2
-0.26839,-0.95054,-0.22964,0.3612,2
-0.24044,-0.27147,-0.14057,0.48362,2
0.51577,0.026389,0.6841,0.54261,2
-0.95413,0.44425,0.62945,0.30989,1
0.099212,-0.4884,-0.56285,0.5508,1
-0.84026,-0.30777,0.66558,0.368,1
0.24383,-0.40035,-0.74684,0.59823,1
-0.75215,0.97294,-0.7551,0.66652,2
-0.90306,0.12604,0.60928,0.80599,2
-0.42494,0.34649,0.96617,0.40594,1
-0.97674,0.82279,0.057349,0.33378,1
0.64765,-0.16113,-0.80472,0.64326,1
-0.16134,0.31257,0.6833,0.43556,1
0.085178,0.22767,-0.74601,0.39733,2
0.23402,0.86138,-0.87125,0.43472,2
0.040342,0.21633,0.3346,0.50202,1
0.68199,-0.31684,0.030829,0.63916,1
0.11437,0.75664,0.4485,0.67531,2
0.45049,-0.74115,-0.8016,0.64649,1
-0.26283,0.95143,0.85327,0.42418,1
-0.89043,-0.6329,0.95597,0.36274,1
-0.6749,-0.034415,0.075542,0.40112,1
-0.051899,0.27213,-0.49817,0.52637,1
0.010175,0.25676,0.66571,0.672,2
0.88154,-0.11814,-0.38685,0.65159,1
0.4367,-0.31011,-0.78702,0.22414,2
0.73173,0.5407,-0.10768,0.59339,1
-0.42833,-0.097291,-0.69333,0.44552,2
0.42042,-0.053374,0.20187,0.44791,2
-0.16878,0.64435,-0.035926,0.62345,2
-0.7333,0.64652,-0.5253,0.3777,1
0.89047,0.31429,-0.86859,0.2085,2
-0.60913,-0.82755,0.39595,0.57376,2
0.86652,0.96011,0.12611,0.52564,2
0.49977,0.031394,-0.54475,0.31162,2
-0.94932,-0.93695,-0.23836,0.39254,1
-0.68639,-0.555,0.6771,0.41311,1
-0.6205,0.21783,-0.0036229,0.42803,1
-0.6768,0.26286,0.46622,0.39293,1
-0.058989,0.30869,-0.45497,0.48091,2
0.79356,-0.96624,-0.45128,0.66937,1
0.099067,0.57943,-0.22473,0.5338,1
0.52406,-0.18237,0.84876,0.54145,1
0.52271,-0.28398,0.82601,0.55302,1
-0.34049,0.27186,-0.47168,0.44792,1
0.063855,-0.17622,0.096238,0.52512,1
0.075515,0.79722,0.9547,0.81895,2
0.15211,-0.96374,-0.071268,0.29882,2
0.23253,0.78429,0.25069,0.64909,2
0.8379,0.17177,0.92734,0.58069,1
0.57226,0.81836,-0.69519,0.58236,1
0.86144,-0.25425,0.597,0.41622,2
0.28967,0.54646,0.92404,0.7191,2
0.18321,-0.71885,-0.95622,0.17681,2
0.58316,0.7871,-0.7344,0.59424,1
0.69945,0.076126,-0.99195,0.20217,2
0.049573,-0.63793,-0.54065,0.27676,2
0.039701,-0.10625,-0.39488,0.52802,1
0.52662,-0.28363,-0.85867,0.19492,2
-0.82434,0.39062,0.06531,0.38828,1
0.61651,-0.0088176,0.24649,0.61196,1
0.35115,0.24228,0.9933,0.5003,1
-0.45996,-0.40457,-0.16859,0.50322,2
0.20827,0.29978,-0.98511,0.57441,1
0.81719,0.80736,-0.0063866,0.61918,1
-0.090638,0.14727,0.35001,0.48969,1
-0.94577,0.3292,-0.61144,0.36502,1
0.55189,-0.65739,-0.039186,0.61653,1
-0.41076,0.28516,0.92886,0.82162,2
0.28195,0.060217,0.27301,0.51701,1
0.074015,0.56188,0.93427,0.48153,1
-0.77425,-0.38856,-0.93004,0.4049,2
-0.91683,0.60217,0.11876,0.35206,1
-0.090725,-0.60669,-0.11971,0.5108,1
0.62286,0.79654,-0.86627,0.59962,1
0.43057,-0.20378,-0.038455,0.39403,2
-0.26213,-0.50094,-0.067262,0.48506,2
0.74798,-0.37781,0.50775,0.59968,1
0.12165,-0.26781,0.8244,0.525,1
0.32495,0.114,-0.91437,0.5969,1
0.3706,0.55486,-0.39007,0.45545,2
0.068157,0.18898,0.52146,0.5005,1
-0.57857,-0.16357,0.99719,0.80458,2
-0.84418,0.046072,0.89887,0.85934,2
-0.49014,0.066859,0.78759,0.41424,1
-0.89542,0.018213,0.5686,0.81428,2
0.11359,-0.17719,-0.43793,0.37266,2
-0.98912,0.67638,-0.21614,0.34605,1
0.54902,-0.10493,-0.34401,0.60458,1
-0.069927,-0.63683,0.66176,0.50603,1
-0.21854,-0.19147,0.27437,0.57828,2
-0.16353,0.96767,-0.60368,0.56217,2
-0.526,-0.11568,-0.14084,0.43769,1
-0.28518,-0.7663,0.54373,0.57089,2
-0.74767,-0.94362,-0.63587,0.35196,2
0.4819,-0.41697,-0.38321,0.58603,1
-0.30615,0.06368,-0.0011537,0.43841,1
0.3999,-0.36887,0.092282,0.41265,2
0.47421,-0.21177,-0.68784,0.61323,1
-0.89617,-0.65327,0.93546,0.33726,1
-0.17255,0.24725,-0.36154,0.46991,1
0.70088,-0.84824,-0.95143,0.69176,1
-0.29654,0.59039,0.12667,0.45074,1
0.86521,-0.66923,0.20468,0.28493,2
-0.88083,0.94845,-0.23602,0.75651,2
-0.15792,-0.093037,0.88415,0.43792,1
0.56181,-0.58766,-0.70906,0.61272,1
-0.34041,-0.53255,-0.80558,0.30733,2
0.46817,0.46359,-0.0020457,0.56931,1
0.78222,-0.81245,-0.962,0.69978,1
0.093702,0.63892,0.29681,0.66093,2
-0.77027,0.71703,-0.44792,0.39157,1
-0.96577,0.93148,-0.94755,0.36022,1
-0.62815,-0.40214,-0.1819,0.44191,1
-0.67748,-0.087786,-0.07942,0.42828,1
-0.44196,-0.97917,-0.70664,0.49017,1
0.20415,0.39778,-0.65719,0.41175,2
0.3564,0.55642,0.48588,0.53403,1
-0.35611,0.73887,0.014152,0.69334,2
0.73365,-0.92259,-0.89322,0.026438,2
0.58588,-0.33711,-0.034479,0.35463,2
0.20474,-0.64927,0.96109,0.56746,2
0.44233,0.92867,0.6038,0.52302,1
0.78383,0.54458,-0.15323,0.40108,2
0.76526,-0.33342,0.24012,0.35018,2
-0.46095,0.1691,0.20147,0.68108,2
0.43768,0.24264,-0.28878,0.59514,1
-0.97029,-0.36567,-0.48462,0.52215,2
-0.56981,-0.42044,-0.33533,0.4423,1
-0.24644,0.40585,0.96584,0.79249,2
-0.34501,-0.82999,0.45696,0.44147,1
-0.9651,0.87856,-0.49077,0.7536,2
-0.61685,-0.19125,0.75703,0.73775,2
-0.44672,0.65045,0.078973,0.40977,1
0.84701,-0.94191,0.28304,0.63683,1
-0.10981,0.42553,0.93234,0.46538,1
-0.12424,0.0092379,-0.77379,0.38571,2
0.16974,0.063423,-0.86591,0.55322,1
-0.18531,0.39754,0.80396,0.75562,2
0.49724,-0.86741,-0.99143,0.6217,1
-1,0.79937,-0.83083,0.66972,2
0.37256,0.71871,0.59111,0.52095,1
-0.34073,-0.27592,-0.37082,0.47587,2
0.80815,0.3475,-0.73005,0.27056,2
-0.67501,0.77914,-0.028392,0.39356,1
0.49045,0.37368,-0.6667,0.3265,2
0.71658,0.27152,0.67083,0.54951,2
-0.69778,-0.96249,-0.84801,0.30697,2
0.35606,0.07333,0.50218,0.52212,1
0.52201,-0.36321,0.99033,0.55149,1
0.8818,-0.93341,0.64708,0.30522,2
-0.097397,-0.93878,0.027079,0.52153,1
-0.36169,0.96789,-0.35436,0.66251,2
0.65916,-0.75563,0.61678,0.40224,2
0.57623,0.00024968,-0.28627,0.34985,2
0.86487,-0.401,0.1084,0.62843,1
0.010479,0.63234,-0.068953,0.58523,2
0.29871,0.41392,0.90442,0.71966,2
-0.086878,-0.023936,-0.13773,0.49007,1
0.60305,0.89305,-0.23911,0.50221,2
0.53297,-0.024185,-0.91389,0.61236,1
0.53542,0.48269,0.80076,0.65479,2
0.14654,-0.23937,-0.024929,0.51947,1
0.57654,0.87136,0.916,0.55371,1
-0.42569,0.57104,0.53899,0.78793,2
0.29625,0.97891,0.51583,0.71516,2
-0.67594,-0.53951,0.063444,0.5674,2
-0.84878,-0.068186,-0.70419,0.39446,1
0.73416,0.35444,0.026632,0.62051,1
-0.33963,0.5952,0.95295,0.84851,2
-0.86331,-0.7624,0.64151,0.6713,2
-0.99204,-0.95898,-0.684,0.3955,2
-0.20289,0.9067,0.30508,0.43626,1
-0.28016,-0.083008,0.56168,0.64901,2
0.35414,0.075768,-0.95917,0.2577,2
0.87417,-0.011343,0.090973,0.37221,2
-0.1233,-0.0057191,-0.50276,0.44976,2
0.95933,0.073985,-0.57628,0.66159,1
0.99832,-0.54763,-0.80884,0.071975,2
0.15853,0.30249,-0.59211,0.41122,2
0.46267,0.62639,-0.10369,0.55027,1
-0.029244,-0.80014,-0.28275,0.53972,1
-0.33413,0.67372,0.79931,0.83415,2
0.5106,0.48628,-0.75132,0.32139,2
-0.030482,0.51229,0.11495,0.47952,1
-0.23859,0.61894,-0.99315,0.43706,2
-0.57472,0.17021,-0.99374,0.4642,2
-0.87488,0.086909,-0.64613,0.38316,1
-0.99971,0.63471,0.93836,0.9694,2
-0.74638,0.99472,-0.13048,0.79174,2
-0.78392,0.36274,-0.0018776,0.39676,1
0.77495,0.53469,0.74231,0.60097,2
-0.34813,0.81732,0.00065367,0.41532,1
-0.48425,0.86674,0.59272,0.84909,2
0.57909,-0.96493,0.59471,0.3776,2
0.71218,0.90917,-0.91199,0.31574,2
-0.57233,-0.36744,0.30519,0.39769,1
-0.27071,0.58486,0.76905,0.82567,2
0.70079,0.83246,0.15998,0.54836,2
0.98229,0.35035,-0.92301,0.21065,2
-0.070182,0.0025765,-0.27723,0.49629,1
0.65146,-0.19795,0.67898,0.49981,2
0.3749,-0.86249,-0.99289,0.63156,1
0.571,-0.0082443,0.11715,0.59523,1
-0.46235,0.5246,-0.005069,0.68788,2
-0.30671,-0.61598,0.35543,0.51903,2
-0.595,0.97713,0.65262,0.90318,2
-0.21122,0.41771,-0.94363,0.43783,2
-0.54407,0.077714,-0.019446,0.43442,1
0.729,0.20488,-0.25942,0.3706,2
0.45557,-0.41322,0.1686,0.39047,2
-0.49366,-0.5695,0.68918,0.64133,2
-0.66794,-0.062624,-0.72456,0.46669,2
-0.8675,0.063086,-0.51738,0.56729,2
-0.14351,-0.27336,-0.80882,0.50175,1
-0.73395,-0.53337,0.72259,0.39131,1
-0.10761,-0.30275,-0.5955,0.3488,2
0.53772,0.81909,0.43844,0.6175,2
0.50719,-0.36039,0.15149,0.58403,1
-0.87054,0.58075,0.75607,0.92287,2
-0.61495,-0.13147,0.78444,0.38646,1
0.42256,0.92155,0.74699,0.72316,2
-0.5455,0.64946,0.47433,0.80623,2
0.43445,-0.73362,0.65475,0.42008,2
0.92903,-0.66445,-0.23625,0.16657,2
0.38404,0.13403,0.4904,0.56505,1
0.22304,-0.54259,0.29778,0.54632,1
-0.45078,0.91155,0.28674,0.4232,1
0.60255,0.055668,-0.93033,0.20272,2
0.5657,0.38087,-0.59885,0.58641,1
-0.99121,-0.99395,0.76445,0.35656,1
0.10378,-0.65419,-0.96225,0.18251,2
-0.068113,-0.29082,-0.81196,0.53999,1
0.81451,0.30722,0.62304,0.59262,1
0.10366,0.41137,-0.95053,0.38427,2
-0.11033,0.82065,0.50143,0.46018,1
0.29564,0.32943,-0.88099,0.55738,1
-0.21196,-0.94144,-0.55273,0.2855,2
-0.51456,-0.27084,0.20128,0.62007,2
0.48069,-0.63318,-0.86912,0.13475,2
-0.56631,0.16321,0.3798,0.40845,1
0.89969,0.62151,0.12878,0.47093,2
-0.080565,-0.8634,-0.61568,0.54047,1
-0.34594,0.52449,0.22925,0.70141,2
0.40287,-0.35622,-0.90403,0.61379,1
-0.24568,-0.86222,-0.36277,0.33737,2
-0.32131,-0.42922,-0.80751,0.32709,2
0.030711,-0.043021,-0.11313,0.48073,2
-0.35552,-0.99895,-0.33378,0.50172,1
-0.89691,-0.25109,0.47824,0.74697,2
-0.60363,-0.98895,0.81646,0.42854,1
0.27209,0.67705,-0.23364,0.53737,2
-0.25643,-0.20941,0.42106,0.47776,1
0.43436,-0.12482,-0.44425,0.31145,2
0.40842,0.16704,-0.90395,0.28701,2
-0.89685,-0.1978,0.2481,0.6893,2
-0.80804,-0.29366,0.50929,0.35784,1
0.66303,-0.58211,0.94938,0.59269,1
0.20083,-0.44264,0.71273,0.543,1
-0.61593,-0.47644,-0.43304,0.42224,1
-0.39277,0.13676,-0.31194,0.54934,2
0.95538,0.31324,-0.46912,0.64295,1
-0.6187,0.057544,0.70631,0.7792,2
0.2369,0.088646,-0.48723,0.39066,2
0.83113,-0.14639,0.10636,0.64035,1
-0.24386,0.16382,-0.21819,0.51847,2
-0.018841,0.87119,-0.48631,0.5002,1
-0.87143,-0.12475,-0.57954,0.535,2
0.99314,0.85017,0.53281,0.60571,1
-0.35109,0.18264,0.47551,0.70396,2
-0.91063,0.97667,-0.79324,0.38763,1
-0.030014,0.17415,-0.35044,0.45032,2
0.58752,0.52219,0.13949,0.48935,2
-0.3757,-0.5853,0.41348,0.46876,1
0.2052,0.53493,0.61796,0.50271,1
-0.3036,0.3317,0.46023,0.45584,1
0.53639,-0.98909,-0.32539,0.16656,2
0.19959,0.8468,-0.22887,0.53246,1
-0.42315,-0.50502,-0.74121,0.4798,1
0.39262,0.082816,0.94412,0.64791,2
0.97594,0.040375,0.63008,0.64084,1
0.10322,0.3602,-0.60468,0.54087,1
-0.4021,0.2558,-0.069284,0.42151,1
-0.45468,0.42414,0.21731,0.68627,2
-0.36118,-0.73767,0.049814,0.45728,2
0.71041,0.89956,0.12279,0.60903,1
-0.69999,-0.049544,0.53714,0.74908,2
0.13748,-0.4586,-0.37989,0.34557,2
-0.90031,0.1772,0.94018,0.89394,2
-0.70328,0.88847,-0.1466,0.40228,1
-0.2242,-0.57243,-0.87595,0.519,1
0.7723,-0.37701,-0.55748,0.63381,1
0.70801,0.22997,0.25006,0.58639,1
-0.74151,-0.23004,0.74816,0.74361,2
0.5735,0.065904,-0.24714,0.61117,1
-0.19683,0.97428,0.20886,0.73454,2
0.18742,-0.70522,-0.71318,0.20324,2
0.034022,-0.19936,0.80295,0.50239,1
0.97807,0.14209,0.03723,0.34194,2
-0.67774,-0.52369,-0.33517,0.48462,2
0.70024,0.029161,0.89016,0.56551,1
0.31794,-0.62889,-0.39125,0.27414,2
-0.85851,-0.51426,-0.32854,0.40761,1
0.019606,0.27111,-0.69153,0.52729,1
0.87704,-0.26158,0.38817,0.36137,2
-0.35942,0.59139,-0.82355,0.5222,2
-0.80328,0.76401,0.98703,1,2
-0.063333,-0.49259,0.72394,0.46928,1
-0.41347,-0.6857,-0.53484,0.50366,1
-0.46035,-0.87134,-0.99594,0.51741,1
-0.24172,0.49096,0.63,0.4421,1
0.22217,0.5208,0.30662,0.50326,1
-0.77888,-0.97408,-0.37374,0.43976,1
0.67088,0.5387,-0.81426,0.60578,1
0.51263,-0.62761,0.27432,0.57281,1
-0.42876,0.69781,0.79332,0.8812,2
-0.47451,-0.40757,0.8252,0.40371,1
0.57812,-0.23704,0.015963,0.61048,1
0.34159,-0.10861,-0.28431,0.57131,1
0.74696,-0.80358,-0.10182,0.20688,2
0.95949,0.41303,0.68984,0.60016,1
0.3833,-0.12238,0.11994,0.44665,2
0.83844,0.86504,0.47015,0.57252,2
0.27493,0.92601,0.084057,0.62736,2
0.29041,0.077502,-0.45387,0.58687,1
-0.29728,-0.17376,0.52511,0.46887,1
-0.95368,0.30305,-0.9197,0.37427,1
-0.11024,0.6541,-0.91642,0.43823,2
0.48029,0.79133,0.22741,0.57729,2
0.96709,0.11438,-0.80051,0.6709,1
-0.10486,-0.094224,0.59482,0.48231,1
-0.36394,-0.74123,0.50236,0.56861,2
-0.89672,-0.94429,0.34474,0.57585,2
-0.18904,-0.22716,0.46571,0.48447,1
0.59183,0.90055,-0.083623,0.54179,2
0.31121,0.47099,-0.89416,0.35468,2
0.99318,-0.89471,0.3018,0.67784,1
0.75459,-0.048271,-0.36834,0.29071,2
0.30151,-0.59416,0.39254,0.57516,1
0.9602,-0.022549,0.82454,0.63432,1
-0.38701,-0.0041742,0.30651,0.66291,2
0.93578,-0.52556,0.27757,0.30393,2
-0.63971,-0.63583,-0.14098,0.49729,2
0.43871,-0.37011,0.91173,0.54756,1
-0.66685,-0.58838,-0.6298,0.44955,1
0.97227,0.9695,0.038995,0.62879,1
-0.74628,0.18864,-0.0024302,0.39115,1
0.34252,0.9925,0.36092,0.51376,1
-0.92648,0.1376,-0.17994,0.37242,1
-0.44984,0.55441,0.73038,0.38219,1
0.58526,-0.33206,0.20683,0.38562,2
-0.79748,0.93751,0.52868,0.91953,2
